competitionId,roundTypeId,n_competitors,n_attempts,n_single_rec,n_avg_rec,n_wr_single,n_wr_avg,n_cr_single,n_cr_avg,n_nr_single,n_nr_avg,eventId,n_records,n_wr,n_cr,n_nr,local_hour,bin_15min,timezone,countryId,year,is_final,round_stage,round_name,era
Kungkuben2025,c,11,29,0,0,0,0,0,0,0,0,666,0,0,0,0,9.0,9.0,Europe/Stockholm,Sweden,2025,True,Final,Final,2023-2026
KuopionKuutiokemut2024,c,8,22,0,0,0,0,0,0,0,0,666,0,0,0,0,11.333333333333334,11.25,Europe/Helsinki,Finland,2024,True,Final,Final,2023-2026
KuopionKuutiokemut2024,d,11,29,1,1,0,0,0,0,1,1,666,2,0,0,2,17.416666666666668,17.25,Europe/Helsinki,Finland,2024,False,Early,First round,2023-2026
KurochkinoCubers2021,c,6,16,0,0,0,0,0,0,0,0,666,0,0,0,0,14.0,14.0,Asia/Yekaterinburg,Russia,2021,True,Final,Final,2019-2022
KurskOpen2017,f,5,15,0,0,0,0,0,0,0,0,666,0,0,0,0,,,,Russia,2017,True,Final,Final,2016-2018
Kuutionvaantelyt2025,d,18,42,0,0,0,0,0,0,0,0,666,0,0,0,0,18.0,18.0,Europe/Helsinki,Finland,2025,False,Early,First round,2023-2026
Kuutionvaantelyt2025,f,12,36,0,0,0,0,0,0,0,0,666,0,0,0,0,19.0,19.0,Europe/Helsinki,Finland,2025,True,Final,Final,2023-2026
KuutiostorenKuutiokekkerit2022,c,19,47,0,0,0,0,0,0,0,0,666,0,0,0,0,11.5,11.5,Europe/Helsinki,Finland,2022,True,Final,Final,2019-2022
KuwaitSideEvents2024,c,10,28,2,1,0,0,0,0,2,1,666,3,0,0,3,,,,Kuwait,2024,True,Final,Final,2023-2026
KuwaitiNationals2023,c,8,16,0,0,0,0,0,0,0,0,666,0,0,0,0,15.5,15.5,Asia/Kuwait,Kuwait,2023,True,Final,Final,2023-2026
KuwaitiNationals2024,c,7,21,0,0,0,0,0,0,0,0,666,0,0,0,0,10.75,10.75,Asia/Kuwait,Kuwait,2024,True,Final,Final,2023-2026
KuwaitiNationals2025,f,11,31,1,1,0,0,0,0,1,1,666,2,0,0,2,9.25,9.25,Asia/Kuwait,Kuwait,2025,True,Final,Final,2023-2026
KvisselFall2017,c,11,27,0,0,0,0,0,0,0,0,666,0,0,0,0,,,,Denmark,2017,True,Final,Final,2016-2018
KvisselFall2018,c,15,41,0,0,0,0,0,0,0,0,666,0,0,0,0,15.75,15.75,Europe/Copenhagen,Denmark,2018,True,Final,Final,2016-2018
KvisselOpen2017,f,13,39,1,1,0,0,0,0,1,1,666,2,0,0,2,,,,Denmark,2017,True,Final,Final,2016-2018
KyivBigBlindWinter2025,c,8,18,0,0,0,0,0,0,0,0,666,0,0,0,0,15.25,15.25,Europe/Kyiv,Ukraine,2025,True,Final,Final,2023-2026
KyivBigFriendsI2023,1,12,35,1,1,0,0,0,0,1,1,666,2,0,0,2,,,,Ukraine,2023,False,Early,First round,2023-2026
KyivBigFriendsI2023,f,9,27,0,0,0,0,0,0,0,0,666,0,0,0,0,,,,Ukraine,2023,True,Final,Final,2023-2026
KyivBigFriendsII2023,1,12,36,0,0,0,0,0,0,0,0,666,0,0,0,0,,,,Ukraine,2023,False,Early,First round,2023-2026
KyivBigFriendsII2023,f,9,27,0,1,0,0,0,0,0,1,666,1,0,0,1,,,,Ukraine,2023,True,Final,Final,2023-2026
KyivNxNSummer2024,c,16,36,0,0,0,0,0,0,0,0,666,0,0,0,0,10.916666666666666,10.75,Europe/Kyiv,Ukraine,2024,True,Final,Final,2023-2026
KyivNxNSummer2025,c,14,32,0,0,0,0,0,0,0,0,666,0,0,0,0,11.5,11.5,Europe/Kyiv,Ukraine,2025,True,Final,Final,2023-2026
KyrgyzstanNationals2025,c,7,19,0,0,0,0,0,0,0,0,666,0,0,0,0,10.5,10.5,Asia/Bishkek,Kyrgyzstan,2025,True,Final,Final,2023-2026
LASummerSideEvents2025,c,11,27,0,0,0,0,0,0,0,0,666,0,0,0,0,,,,USA,2025,True,Final,Final,2023-2026
LETIOpen2017,c,5,7,0,0,0,0,0,0,0,0,666,0,0,0,0,,,,Russia,2017,True,Final,Final,2016-2018
LLSIBelzyce2021,c,49,109,2,2,0,0,1,1,1,1,666,4,0,2,2,16.083333333333332,16.0,Europe/Warsaw,Poland,2021,True,Final,Final,2019-2022
LLSII2020,c,15,33,0,0,0,0,0,0,0,0,666,0,0,0,0,16.083333333333332,16.0,Europe/Warsaw,Poland,2020,True,Final,Final,2019-2022
LLSIIBialaPodlaska2021,c,34,80,1,1,0,0,0,0,1,1,666,2,0,0,2,16.25,16.25,Europe/Warsaw,Poland,2021,True,Final,Final,2019-2022
LLSIIIv22020,c,31,71,0,0,0,0,0,0,0,0,666,0,0,0,0,14.5,14.5,Europe/Warsaw,Poland,2020,True,Final,Final,2019-2022
LLSIVSwidnik2021,d,19,41,0,0,0,0,0,0,0,0,666,0,0,0,0,15.083333333333334,15.0,Europe/Warsaw,Poland,2021,False,Early,First round,2019-2022
LLSIVSwidnik2021,f,8,24,0,0,0,0,0,0,0,0,666,0,0,0,0,17.583333333333332,17.5,Europe/Warsaw,Poland,2021,True,Final,Final,2019-2022
LLSVFinal2019,c,15,27,0,0,0,0,0,0,0,0,666,0,0,0,0,12.5,12.5,Europe/Warsaw,Poland,2019,True,Final,Final,2019-2022
LNMIITJaipurCubeOpen2023,c,4,10,0,0,0,0,0,0,0,0,666,0,0,0,0,9.0,9.0,Asia/Kolkata,India,2023,True,Final,Final,2023-2026
LOLSouthItalianOpen2010,d,11,25,0,1,0,0,0,0,0,1,666,1,0,0,1,,,,Italy,2010,False,Early,First round,
LOLSouthItalianOpen2010,f,5,15,0,0,0,0,0,0,0,0,666,0,0,0,0,,,,Italy,2010,True,Final,Final,
LP3600Rubik2017,f,5,15,0,0,0,0,0,0,0,0,666,0,0,0,0,,,,Bolivia,2017,True,Final,Final,2016-2018
LPCubeBattle2018,c,9,21,0,0,0,0,0,0,0,0,666,0,0,0,0,,,,Bolivia,2018,True,Final,Final,2016-2018
LSD2018,c,9,25,1,1,0,0,0,0,1,1,666,2,0,0,2,,,,Ukraine,2018,True,Final,Final,2016-2018
LSPHverdagskubingMai2023,f,1,3,0,0,0,0,0,0,0,0,666,0,0,0,0,17.166666666666668,17.0,Europe/Paris,Norway,2023,True,Final,Final,2023-2026
LTCCubeFest2017,c,4,10,1,1,0,0,1,1,0,0,666,2,0,2,0,,,,Peru,2017,True,Final,Final,2016-2018
LaBlindqueada2015,c,9,21,1,2,0,0,0,0,1,2,666,3,0,0,3,,,,Uruguay,2015,True,Final,Final,2011-2015
LaBlindqueada22016,c,5,13,1,1,0,0,0,0,1,1,666,2,0,0,2,,,,Uruguay,2016,True,Final,Final,2016-2018
LaCoteOpen2025,c,20,46,0,0,0,0,0,0,0,0,666,0,0,0,0,14.833333333333334,14.75,Europe/Zurich,Switzerland,2025,True,Final,Final,2023-2026
LaEstrellaBigCubes2023,d,9,25,0,0,0,0,0,0,0,0,666,0,0,0,0,9.0,9.0,America/Bogota,Colombia,2023,False,Early,First round,2023-2026
LaEstrellaBigCubes2023,f,6,18,0,0,0,0,0,0,0,0,666,0,0,0,0,14.0,14.0,America/Bogota,Colombia,2023,True,Final,Final,2023-2026
LaFantasticaOpen2022,c,5,13,0,0,0,0,0,0,0,0,666,0,0,0,0,9.25,9.25,America/Bogota,Colombia,2022,True,Final,Final,2019-2022
LaLaLand2024,d,75,175,0,0,0,0,0,0,0,0,666,0,0,0,0,22.58333333333333,22.5,America/Los_Angeles,USA,2024,False,Early,First round,2023-2026
LaLaLand2024,f,13,39,0,0,0,0,0,0,0,0,666,0,0,0,0,12.833333333333334,12.75,America/Los_Angeles,USA,2024,True,Final,Final,2023-2026
LaMontagneOpen2012,c,13,27,1,0,0,0,0,0,1,0,666,1,0,0,1,,,,France,2012,True,Final,Final,2011-2015
LaMontagneOpen2025,f,28,83,0,0,0,0,0,0,0,0,666,0,0,0,0,16.25,16.25,Europe/Paris,France,2025,True,Final,Final,2023-2026
LaPazMasters2024,c,9,19,0,1,0,0,0,0,0,1,666,1,0,0,1,16.666666666666668,16.5,America/La_Paz,Bolivia,2024,True,Final,Final,2023-2026
LaPazSurvivors2022,c,9,25,1,0,0,0,0,0,1,0,666,1,0,0,1,9.833333333333334,9.75,America/La_Paz,Bolivia,2022,True,Final,Final,2019-2022
LaPlataOpen2015,c,12,26,0,0,0,0,0,0,0,0,666,0,0,0,0,,,,Argentina,2015,True,Final,Final,2011-2015
LaPlataOpen2016,c,10,24,0,0,0,0,0,0,0,0,666,0,0,0,0,,,,Argentina,2016,True,Final,Final,2016-2018
LaSerenaOpen2018,c,15,33,1,1,0,0,0,0,1,1,666,2,0,0,2,,,,Chile,2018,True,Final,Final,2016-2018
LaSilla2019,2,15,45,0,1,0,0,0,0,0,1,666,1,0,0,1,11.166666666666666,11.0,America/Monterrey,Mexico,2019,False,Early,Second round,2019-2022
LaSilla2019,d,29,69,0,0,0,0,0,0,0,0,666,0,0,0,0,13.666666666666666,13.5,America/Monterrey,Mexico,2019,False,Early,First round,2019-2022
LaSilla2019,f,8,24,1,0,0,0,0,0,1,0,666,1,0,0,1,14.416666666666666,14.25,America/Monterrey,Mexico,2019,True,Final,Final,2019-2022
LaSillaII2019,2,15,45,0,0,0,0,0,0,0,0,666,0,0,0,0,11.25,11.25,America/Monterrey,Mexico,2019,False,Early,Second round,2019-2022
LaSillaII2019,d,21,61,0,0,0,0,0,0,0,0,666,0,0,0,0,11.666666666666666,11.5,America/Monterrey,Mexico,2019,False,Early,First round,2019-2022
LaSillaII2019,f,8,24,0,1,0,0,0,0,0,1,666,1,0,0,1,15.333333333333334,15.25,America/Monterrey,Mexico,2019,True,Final,Final,2019-2022
LaSillaIII2022,1,25,75,1,1,0,0,0,0,1,1,666,2,0,0,2,16.5,16.5,America/Monterrey,Mexico,2022,False,Early,First round,2019-2022
LaSillaIII2022,2,16,48,0,0,0,0,0,0,0,0,666,0,0,0,0,11.5,11.5,America/Monterrey,Mexico,2022,False,Early,Second round,2019-2022
LaSillaIII2022,f,8,24,1,1,0,0,0,0,1,1,666,2,0,0,2,15.5,15.5,America/Monterrey,Mexico,2022,True,Final,Final,2019-2022
LaSillaVMonterrey2025,2,18,54,0,0,0,0,0,0,0,0,666,0,0,0,0,11.666666666666666,11.5,America/Monterrey,Mexico,2025,False,Early,Second round,2023-2026
LaSillaVMonterrey2025,d,26,74,0,0,0,0,0,0,0,0,666,0,0,0,0,15.75,15.75,America/Monterrey,Mexico,2025,False,Early,First round,2023-2026
LaSillaVMonterrey2025,f,6,18,0,1,0,0,0,0,0,1,666,1,0,0,1,15.0,15.0,America/Monterrey,Mexico,2025,True,Final,Final,2023-2026
LaSillalVMonterrey2024,2,20,60,0,0,0,0,0,0,0,0,666,0,0,0,0,11.666666666666666,11.5,America/Monterrey,Mexico,2024,False,Early,Second round,2023-2026
LaSillalVMonterrey2024,d,30,78,0,0,0,0,0,0,0,0,666,0,0,0,0,16.333333333333332,16.25,America/Monterrey,Mexico,2024,False,Early,First round,2023-2026
LaSillalVMonterrey2024,f,8,24,0,0,0,0,0,0,0,0,666,0,0,0,0,15.0,15.0,America/Monterrey,Mexico,2024,True,Final,Final,2023-2026
LaTiendaCuberaFest2023,c,15,45,0,1,0,0,0,0,0,1,666,1,0,0,1,12.666666666666666,12.5,America/Lima,Peru,2023,True,Final,Final,2023-2026
LaValldUixoOpen2018,c,13,31,0,0,0,0,0,0,0,0,666,0,0,0,0,,,,Spain,2018,True,Final,Final,2016-2018
LagartoOpen2012,f,3,9,0,0,0,0,0,0,0,0,666,0,0,0,0,,,,Brazil,2012,True,Final,Final,2011-2015
LakeConstanceCubing2022,c,48,118,0,0,0,0,0,0,0,0,666,0,0,0,0,9.916666666666666,9.75,Europe/Berlin,Germany,2022,True,Final,Final,2019-2022
LakeGeorge2024,f,6,18,0,0,0,0,0,0,0,0,666,0,0,0,0,14.0,14.0,America/New_York,USA,2024,True,Final,Final,2023-2026
LandeOpen2018,d,15,39,0,0,0,0,0,0,0,0,666,0,0,0,0,14.583333333333334,14.5,Europe/Helsinki,Finland,2018,False,Early,First round,2016-2018
LandeOpen2018,f,6,18,0,0,0,0,0,0,0,0,666,0,0,0,0,13.916666666666666,13.75,Europe/Helsinki,Finland,2018,True,Final,Final,2016-2018
LandvetterOpen2023,c,14,34,0,0,0,0,0,0,0,0,666,0,0,0,0,17.25,17.25,Europe/Stockholm,Sweden,2023,True,Final,Final,2023-2026
LanyangOpen2017,c,15,39,0,0,0,0,0,0,0,0,666,0,0,0,0,,,,Taiwan,2017,True,Final,Final,2016-2018
LanzhouSpring2019,c,21,51,0,0,0,0,0,0,0,0,666,0,0,0,0,9.5,9.5,Asia/Shanghai,China,2019,True,Final,Final,2019-2022
LasAcaciasalCuboOpen2023,c,11,23,1,0,0,0,0,0,1,0,666,1,0,0,1,9.416666666666666,9.25,America/Santiago,Chile,2023,True,Final,Final,2023-2026
LasCondes2024,c,6,18,0,0,0,0,0,0,0,0,666,0,0,0,0,,,,Chile,2024,True,Final,Final,2023-2026
LasCondes2024,d,12,32,0,0,0,0,0,0,0,0,666,0,0,0,0,,,,Chile,2024,False,Early,First round,2023-2026
LasLomas2013,f,6,16,1,1,0,0,0,0,1,1,666,2,0,0,2,,,,Chile,2013,True,Final,Final,2011-2015
LasPinasOpen2016,c,16,38,1,1,0,0,0,0,1,1,666,2,0,0,2,,,,Philippines,2016,True,Final,Final,2016-2018
LastMinuteQualifier2017,f,2,6,0,0,0,0,0,0,0,0,666,0,0,0,0,,,,USA,2017,True,Final,Final,2016-2018
LatAmTourSantiago2017,c,17,33,0,0,0,0,0,0,0,0,666,0,0,0,0,,,,Chile,2017,True,Final,Final,2016-2018
LatinAmericaCubingTourChia2017,c,33,60,0,0,0,0,0,0,0,0,666,0,0,0,0,,,,Colombia,2017,True,Final,Final,2016-2018
LatinAmericaCubingTourCochab2017,c,19,39,0,0,0,0,0,0,0,0,666,0,0,0,0,,,,Bolivia,2017,True,Final,Final,2016-2018
LatinAmericaCubingTourLima2017,c,16,38,1,1,0,0,1,1,0,0,666,2,0,2,0,,,,Peru,2017,True,Final,Final,2016-2018
LatinAmericaCubingTourMontev2017,c,13,27,1,1,0,0,0,0,1,1,666,2,0,0,2,,,,Uruguay,2017,True,Final,Final,2016-2018
LatvianChampionship2022,c,11,31,0,2,0,0,0,0,0,2,666,2,0,0,2,11.5,11.5,Europe/Riga,Latvia,2022,True,Final,Final,2019-2022
LatvianChampionship2022,d,21,51,2,1,0,0,0,0,2,1,666,3,0,0,3,18.166666666666668,18.0,Europe/Riga,Latvia,2022,False,Early,First round,2019-2022
LatvianOpen2012,f,7,21,3,2,0,0,0,0,3,2,666,5,0,0,5,,,,Latvia,2012,True,Final,Final,2011-2015
LatvianOpen2013,f,7,19,0,0,0,0,0,0,0,0,666,0,0,0,0,,,,Latvia,2013,True,Final,Final,2011-2015
LatvianOpen2014,c,8,18,1,1,0,0,0,0,1,1,666,2,0,0,2,,,,Latvia,2014,True,Final,Final,2011-2015
LatvianOpen2015,c,10,24,1,2,0,0,0,0,1,2,666,3,0,0,3,,,,Latvia,2015,True,Final,Final,2011-2015
LatvianOpen2016,c,9,25,1,2,0,0,0,0,1,2,666,3,0,0,3,,,,Latvia,2016,True,Final,Final,2016-2018
LatvianOpen2017,c,13,29,1,1,0,0,0,0,1,1,666,2,0,0,2,,,,Latvia,2017,True,Final,Final,2016-2018
LatvianOpen2018,c,15,31,1,1,0,0,0,0,1,1,666,2,0,0,2,19.0,19.0,Europe/Riga,Latvia,2018,True,Final,Final,2016-2018
LatvianOpen2019,c,16,34,1,1,0,0,0,0,1,1,666,2,0,0,2,10.166666666666666,10.0,Europe/Riga,Latvia,2019,True,Final,Final,2019-2022
LausanneEuroQualifier2018,c,15,43,0,0,0,0,0,0,0,0,666,0,0,0,0,,,,Switzerland,2018,True,Final,Final,2016-2018
LawrenceSpring2015,c,20,42,0,0,0,0,0,0,0,0,666,0,0,0,0,,,,USA,2015,True,Final,Final,2011-2015
LawrenceSummer2025,c,30,66,0,0,0,0,0,0,0,0,666,0,0,0,0,9.0,9.0,America/Chicago,USA,2025,True,Final,Final,2023-2026
LeafTown2013,f,11,32,0,0,0,0,0,0,0,0,666,0,0,0,0,,,,USA,2013,True,Final,Final,2011-2015
LeedsOpen2019,c,39,79,2,0,0,0,1,0,1,0,666,2,0,1,1,10.0,10.0,Europe/London,United Kingdom,2019,True,Final,Final,2019-2022
LeedsSpring2025,f,36,107,0,0,0,0,0,0,0,0,666,0,0,0,0,11.166666666666666,11.0,Europe/London,United Kingdom,2025,True,Final,Final,2023-2026
LeersumAlgs2024,c,45,100,0,1,0,0,0,0,0,1,666,1,0,0,1,9.083333333333334,9.0,Europe/Brussels,Netherlands,2024,True,Final,Final,2023-2026
LeersumAlgs24Hoursin2024,c,58,134,0,0,0,0,0,0,0,0,666,0,0,0,0,12.833333333333334,12.75,Europe/Amsterdam,Netherlands,2024,True,Final,Final,2023-2026
LeersumSquared2025,c,54,126,0,0,0,0,0,0,0,0,666,0,0,0,0,13.25,13.25,Europe/Brussels,Netherlands,2025,True,Final,Final,2023-2026
LegendsofRubik2016,f,3,9,0,0,0,0,0,0,0,0,666,0,0,0,0,,,,Venezuela,2016,True,Final,Final,2016-2018
Leicester2013,c,18,36,1,1,0,0,0,0,1,1,666,2,0,0,2,,,,United Kingdom,2013,True,Final,Final,2011-2015
LejreSideEvents2022,1,13,36,0,0,0,0,0,0,0,0,666,0,0,0,0,,,,Denmark,2022,False,Early,First round,2019-2022
LejreSideEvents2022,f,9,26,0,1,0,0,0,0,0,1,666,1,0,0,1,,,,Denmark,2022,True,Final,Final,2019-2022
LejreSideEvents2025,f,7,20,0,0,0,0,0,0,0,0,666,0,0,0,0,,,,Denmark,2025,True,Final,Final,2023-2026
LemgoOpen2010,f,12,36,0,0,0,0,0,0,0,0,666,0,0,0,0,,,,Germany,2010,True,Final,Final,
LentOpen2015,c,8,16,1,1,0,0,0,0,1,1,666,2,0,0,2,,,,Slovenia,2015,True,Final,Final,2011-2015
LesFranquesesOpen2017,c,18,50,0,0,0,0,0,0,0,0,666,0,0,0,0,,,,Spain,2017,True,Final,Final,2016-2018
LesFranquesesOpen2018,c,19,37,0,0,0,0,0,0,0,0,666,0,0,0,0,,,,Spain,2018,True,Final,Final,2016-2018
LesFranquesesOpen2019,c,20,42,0,0,0,0,0,0,0,0,666,0,0,0,0,11.75,11.75,Europe/Madrid,Spain,2019,True,Final,Final,2019-2022
LesSantesOpen2014,c,8,16,0,0,0,0,0,0,0,0,666,0,0,0,0,,,,Spain,2014,True,Final,Final,2011-2015
LetsEventheOddsAlabama2022,d,11,27,0,0,0,0,0,0,0,0,666,0,0,0,0,13.916666666666666,13.75,America/Chicago,USA,2022,False,Early,First round,2019-2022
LetsEventheOddsAlabama2022,f,6,18,0,0,0,0,0,0,0,0,666,0,0,0,0,15.75,15.75,America/Chicago,USA,2022,True,Final,Final,2019-2022
LetsGoCarlow2025,c,33,81,0,0,0,0,0,0,0,0,666,0,0,0,0,15.916666666666666,15.75,Europe/Dublin,Ireland,2025,True,Final,Final,2023-2026
LetsQualifyKuwait2023,f,9,26,2,1,0,0,0,0,2,1,666,3,0,0,3,,,,Kuwait,2023,True,Final,Final,2023-2026
LetsTryAgainSpokane2022,c,21,55,0,0,0,0,0,0,0,0,666,0,0,0,0,9.0,9.0,America/Los_Angeles,USA,2022,True,Final,Final,2019-2022
LeuvenOpen2024,c,38,94,2,1,0,0,0,0,2,1,666,3,0,0,3,11.0,11.0,Europe/Brussels,Belgium,2024,True,Final,Final,2023-2026
LeuvenOpen2025,c,35,75,0,0,0,0,0,0,0,0,666,0,0,0,0,15.166666666666666,15.0,Europe/Brussels,Belgium,2025,True,Final,Final,2023-2026
LevelUpUusimaa2022,c,14,42,0,0,0,0,0,0,0,0,666,0,0,0,0,12.583333333333334,12.5,Europe/Helsinki,Finland,2022,True,Final,Final,2019-2022
LevelUpUusimaa2022,d,21,54,1,1,0,0,0,0,1,1,666,2,0,0,2,19.0,19.0,Europe/Helsinki,Finland,2022,False,Early,First round,2019-2022
LexMiniII2024,c,8,24,0,0,0,0,0,0,0,0,666,0,0,0,0,,,,USA,2024,True,Final,Final,2023-2026
LexMiniV2025,f,16,46,0,0,0,0,0,0,0,0,666,0,0,0,0,,,,USA,2025,True,Final,Final,2023-2026
LexingtonFall2013,c,12,28,0,0,0,0,0,0,0,0,666,0,0,0,0,,,,USA,2013,True,Final,Final,2011-2015
LexingtonSideEvents2023,c,52,122,0,0,0,0,0,0,0,0,666,0,0,0,0,,,,USA,2023,True,Final,Final,2023-2026
LexingtonSpring2025,f,31,93,0,0,0,0,0,0,0,0,666,0,0,0,0,9.0,9.0,America/Detroit,USA,2025,True,Final,Final,2023-2026
LexingtonSummer2016,d,29,68,0,0,0,0,0,0,0,0,666,0,0,0,0,,,,USA,2016,False,Early,First round,2016-2018
LexingtonSummer2016,f,16,48,0,0,0,0,0,0,0,0,666,0,0,0,0,,,,USA,2016,True,Final,Final,2016-2018
LexingtonSummer2017,d,32,78,1,1,0,1,1,0,0,0,666,2,1,1,0,,,,USA,2017,False,Early,First round,2016-2018
LexingtonSummer2017,f,16,48,0,0,0,0,0,0,0,0,666,0,0,0,0,,,,USA,2017,True,Final,Final,2016-2018
LexingtonWeeknightsI2025,d,15,27,0,0,0,0,0,0,0,0,666,0,0,0,0,19.08333333333333,19.0,America/New_York,USA,2025,False,Early,First round,2023-2026
LexingtonWeeknightsI2025,f,5,15,0,0,0,0,0,0,0,0,666,0,0,0,0,20.83333333333333,20.75,America/New_York,USA,2025,True,Final,Final,2023-2026
LexingtonWeeknightsII2024,d,18,46,0,0,0,0,0,0,0,0,666,0,0,0,0,19.0,19.0,America/New_York,USA,2024,False,Early,First round,2023-2026
LexingtonWeeknightsII2024,f,12,36,0,0,0,0,0,0,0,0,666,0,0,0,0,20.83333333333333,20.75,America/New_York,USA,2024,True,Final,Final,2023-2026
LibertyScience2018,c,31,85,1,1,0,0,0,0,1,1,666,2,0,0,2,14.0,14.0,America/New_York,USA,2018,True,Final,Final,2016-2018
LiechtensteinOpen2018,f,28,77,2,3,0,0,0,0,2,3,666,5,0,0,5,,,,Liechtenstein,2018,True,Final,Final,2016-2018
LiechtensteinOpen2019,c,30,78,0,0,0,0,0,0,0,0,666,0,0,0,0,9.0,9.0,Europe/Vaduz,Liechtenstein,2019,True,Final,Final,2019-2022
LigaSLPJornadaNaranja2024,d,22,50,0,0,0,0,0,0,0,0,666,0,0,0,0,,,,Mexico,2024,False,Early,First round,2023-2026
LigaSLPJornadaNaranja2024,f,6,18,0,0,0,0,0,0,0,0,666,0,0,0,0,,,,Mexico,2024,True,Final,Final,2023-2026
LightsOfReykjavik2019,c,8,22,1,1,0,0,0,0,1,1,666,2,0,0,2,11.5,11.5,Atlantic/Reykjavik,Iceland,2019,True,Final,Final,2019-2022
LimaCuberano2020,c,8,24,0,0,0,0,0,0,0,0,666,0,0,0,0,10.0,10.0,America/Lima,Peru,2020,True,Final,Final,2019-2022
LimaCuberano2022,c,24,52,0,0,0,0,0,0,0,0,666,0,0,0,0,10.666666666666666,10.5,America/Lima,Peru,2022,True,Final,Final,2019-2022
LimaCubinvierno2023,c,14,42,1,1,0,0,0,0,1,1,666,2,0,0,2,9.0,9.0,America/Lima,Peru,2023,True,Final,Final,2023-2026
LimaSummer2023,c,13,35,0,0,0,0,0,0,0,0,666,0,0,0,0,9.5,9.5,America/Lima,Peru,2023,True,Final,Final,2023-2026
LincolnOpen2019,c,41,99,0,0,0,0,0,0,0,0,666,0,0,0,0,16.333333333333332,16.25,Europe/London,United Kingdom,2019,True,Final,Final,2019-2022
LincolnSummer2022,c,40,90,0,0,0,0,0,0,0,0,666,0,0,0,0,11.583333333333334,11.5,Europe/London,United Kingdom,2022,True,Final,Final,2019-2022
LincolnshireAutumn2024,c,15,39,1,1,0,0,0,0,1,1,666,2,0,0,2,14.166666666666666,14.0,Europe/London,United Kingdom,2024,True,Final,Final,2023-2026
LincolnshireSummer2023,c,21,53,0,0,0,0,0,0,0,0,666,0,0,0,0,14.5,14.5,Europe/London,United Kingdom,2023,True,Final,Final,2023-2026
LincolnshireSummer2024,f,30,85,0,0,0,0,0,0,0,0,666,0,0,0,0,13.666666666666666,13.5,Europe/London,United Kingdom,2024,True,Final,Final,2023-2026
LionsCup2019,c,6,14,0,0,0,0,0,0,0,0,666,0,0,0,0,14.25,14.25,Europe/Moscow,Belarus,2019,True,Final,Final,2019-2022
LionsCup2019,d,8,16,0,0,0,0,0,0,0,0,666,0,0,0,0,12.333333333333334,12.25,Europe/Moscow,Belarus,2019,False,Early,First round,2019-2022
LisboaOpen2016,c,8,18,1,1,0,0,0,0,1,1,666,2,0,0,2,,,,Portugal,2016,True,Final,Final,2016-2018
LisboaOpen2018,c,6,16,1,1,0,0,0,0,1,1,666,2,0,0,2,,,,Portugal,2018,True,Final,Final,2016-2018
LishuiOpen2025,c,31,79,0,1,0,0,0,0,0,1,666,1,0,0,1,15.5,15.5,Asia/Shanghai,China,2025,True,Final,Final,2023-2026
LismenetaOpen2023,c,8,22,1,0,0,0,0,0,1,0,666,1,0,0,1,15.75,15.75,America/La_Paz,Bolivia,2023,True,Final,Final,2023-2026
LithuanianNationals2023,d,17,41,0,0,0,0,0,0,0,0,666,0,0,0,0,16.166666666666668,16.0,Europe/Vilnius,Lithuania,2023,False,Early,First round,2023-2026
LithuanianNationals2023,f,12,36,0,1,0,0,0,0,0,1,666,1,0,0,1,13.166666666666666,13.0,Europe/Vilnius,Lithuania,2023,True,Final,Final,2023-2026
LithuanianOpen2013,f,7,21,2,2,0,0,0,0,2,2,666,4,0,0,4,,,,Lithuania,2013,True,Final,Final,2011-2015
LithuanianOpen2016,c,9,25,1,1,0,0,0,0,1,1,666,2,0,0,2,,,,Lithuania,2016,True,Final,Final,2016-2018
LithuanianOpen2017,c,4,8,1,1,0,0,0,0,1,1,666,2,0,0,2,,,,Lithuania,2017,True,Final,Final,2016-2018
LitoralCubea2023,c,10,30,1,1,0,0,0,0,1,1,666,2,0,0,2,18.166666666666668,18.0,America/Argentina/Buenos_Aires,Argentina,2023,True,Final,Final,2023-2026
LittleGiantOpen2023,c,33,80,0,0,0,0,0,0,0,0,666,0,0,0,0,11.0,11.0,America/Detroit,USA,2023,True,Final,Final,2023-2026
LittleLeideNxN2025,c,27,73,0,0,0,0,0,0,0,0,666,0,0,0,0,11.333333333333334,11.25,Europe/Amsterdam,Netherlands,2025,True,Final,Final,2023-2026
LiverpoolWinter2023,c,31,69,0,1,0,0,0,0,0,1,666,1,0,0,1,15.166666666666666,15.0,Europe/London,United Kingdom,2023,True,Final,Final,2023-2026
LjubljanaBlindOpen2024,d,24,68,0,0,0,0,0,0,0,0,666,0,0,0,0,,,,Slovenia,2024,False,Early,First round,2023-2026
LjubljanaBlindOpen2024,f,8,24,1,1,0,0,0,0,1,1,666,2,0,0,2,,,,Slovenia,2024,True,Final,Final,2023-2026
LjubljanaBlindOpen2025,c,17,49,0,1,0,0,0,0,0,1,666,1,0,0,1,,,,Slovenia,2025,True,Final,Final,2023-2026
LjubljanaOpen2016,c,14,36,1,0,0,0,0,0,1,0,666,1,0,0,1,,,,Slovenia,2016,True,Final,Final,2016-2018
LjubljanaOpen2017,c,13,33,1,1,0,0,1,1,0,0,666,2,0,2,0,,,,Slovenia,2017,True,Final,Final,2016-2018
